Adresse;Name;Größe
"$03070";"Anzeigenummer Dieselmenge";"1x1"
"$03072";"Messagenummer Fahrerwunsch";"1x1"
"$03071";"Normierwert Fahrerwunsch";"1x1"
"$03074";"Anzeigenummer Zuendwinkel";"1x1"
"$03076";"Messagenummer SB_Soll";"1x1"
"$03075";"Normierwert SB_Soll";"1x1"
"$03078";"Anzeigenummer Zuendwinkel";"1x1"
"$0307A";"Messagenummer SB_Ist";"1x1"
"$03079";"Normierwert SB_Ist";"1x1"
"$0307C";"Anzeigenummer Spannung";"1x1"
"$0307E";"Messagenummer U_Soll";"1x1"
"$0307D";"Normierwert U_Soll";"1x1"
"$03080";"Anzeigenummer Druck";"1x1"
"$03082";"Messagenummer Atmosphaerendruck";"1x1"
"$03081";"Normierwert Atmosphaerendruck";"1x1"
"$03084";"Anzeigenummer Luftmenge";"1x1"
"$03086";"Messagenummer ARF_Soll";"1x1"
"$03085";"Normierwert ARF_Soll";"1x1"
"$03088";"Anzeigenummer Luftmenge";"1x1"
"$0308A";"Messagenummer ARF_Ist";"1x1"
"$03089";"Normierwert ARF_Ist";"1x1"
"$0308C";"Anzeigenummer Tastverhaeltnis";"1x1"
"$0308E";"Messagenummer Tastverhaeltnis ARF";"1x1"
"$0308D";"Normierwert Tastverhaeltnis ARF";"1x1"
"$03090";"Anzeigenummer Tastverhaeltnis";"1x1"
"$03092";"Messagenummer Tastverhaeltnis SB";"1x1"
"$03091";"Normierwert Tastverhaeltnis SB";"1x1"
"$03094";"Anzeigenummer Tastverhaeltnis";"1x1"
"$03096";"Messagenummer Tastverhaeltnis LDR";"1x1"
"$03095";"Normierwert Tastverhaeltnis LDR";"1x1"
"$03098";"Anzeigenummer Schalterstellungen";"1x1"
"$0309A";"Messagenummer Gluehstatus";"1x1"
"$03099";"Normierwert Gluehstatus";"1x1"
"$0309C";"Anzeigenummer Schalterstellungen";"1x1"
"$0309E";"Messagenummer Schalter (Klima,Leergas,erh.LL)";"1x1"
"$0309D";"Normierwert Schalter (Klima,Leergas,erh.LL)";"1x1"
"$030A0";"Anzeigenummer Schalterstellungen";"1x1"
"$030A2";"Messagenummer  Schalter (Bremse,red.Bre.,Kuppl.)";"1x1"
"$030A1";"Normierwert Schalter (Bremse,red.Bre.,Kuppl.)";"1x1"
"$030A4";"Anzeigenummer Dieselmenge";"1x1"
"$030A6";"Messagenummer Startmenge";"1x1"
"$030A5";"Normierwert Startmenge";"1x1"
"$030A8";"Anzeigenummer Schalterstellungen";"1x1"
"$030AA";"Messagenummer Schalter (FGR Schaltzustaende)";"1x1"
"$030A9";"Normierwert Schalter (FGR Schaltzustaende)";"1x1"
"$030AC";"Anzeigenummer Schalterstellungen";"1x1"
"$030AE";"Messagenummer Schalter (FGR Status)";"1x1"
"$030AD";"Normierwert Schalter (FGR Status)";"1x1"
"$030B0";"Anzeigenummer Dieselmenge";"1x1"
"$030B2";"Messagenummer Rauchbegrenzung";"1x1"
"$030B1";"Normierwert Rauchbegrenzung";"1x1"
"$030B4";"Anzeigenummer Dieselmenge";"1x1"
"$030B6";"Messagenummer Menge FGR";"1x1"
"$030B5";"Normierwert Menge FGR";"1x1"
"$030B8";"Anzeigenummer Tastverhaeltnis";"1x1"
"$030BA";"Messagenummer LRR Abweichung Zylinder 2";"1x1"
"$030B9";"Normierwert LRR Abweichung Zylinder 2";"1x1"
"$030BC";"Anzeigenummer Tastverhaeltnis";"1x1"
"$030BE";"Messagenummer LRR Abweichung Zylinder 3";"1x1"
"$030BD";"Normierwert LRR Abweichung Zylinder 3";"1x1"
"$030C0";"Anzeigenummer Tastverhaeltnis";"1x1"
"$030C2";"Messagenummer LRR Abweichung Zylinder 4";"1x1"
"$030C1";"Normierwert LRR Abweichung Zylinder 4";"1x1"
"$030C4";"Anzeigenummer Tastverhaeltnis";"1x1"
"$030C6";"Messagenummer LRR Abweichung Zylinder 2";"1x1"
"$030C5";"Normierwert LRR Abweichung Zylinder 5";"1x1"
"$030C8";"Anzeigenummer Dieselmenge";"1x1"
"$030CA";"Messagenummer Drehmomentbegrenzung";"1x1"
"$030C9";"Normierwert Drehmomentbegrenzung";"1x1"
"$030CC";"Anzeigenummer Dieselmenge";"1x1"
"$030CE";"Messagenummer Menge AG4";"1x1"
"$030CD";"Normierwert Menge AG4";"1x1"
"$030D0";"Anzeigenummer Geschwindigkeit";"1x1"
"$030D2";"Messagenummer Geschwindigkeit";"1x1"
"$030D1";"Normierwert Geschwindigkeit";"1x1"
"$030D4";"Anzeigenummer Verbrauch";"1x1"
"$030D6";"Messagenummer Verbrauch";"1x1"
"$030D5";"Normierwert Verbrauch";"1x1"
"$030D8";"Anzeigenummer Last";"1x1"
"$030DA";"Messagenummer Generatorlast";"1x1"
"$030D9";"Normierwert Generatorlast";"1x1"
"$030DC";"Anzeigenummer Schalterstellungen";"1x1"
"$030DE";"Messagenummer Abschaltbedingungen";"1x1"
"$030DD";"Normierwert Abschaltbedingungen";"1x1"
"$030E0";"Anzeigenummer Schalterstellungen";"1x1"
"$030E2";"Messagenummer Schaltausgang";"1x1"
"$030E1";"Normierwert Schaltausgang";"1x1"
"$030E4";"Anzeigenummer Temperatur v. KAT";"1x1"
"$030E6";"Messagenummer Temperatur v. KAT";"1x1"
"$030E5";"Normierwert Temperatur v. KAT";"1x1"
"$030E8";"Anzeigenummer Temperatur n. KAT";"1x1"
"$030EA";"Messagenummer Temperatur n. KAT";"1x1"
"$030E9";"Normierwert Temperatur n. KAT";"1x1"
"$030EC";"Anzeigenummer Schalterstellungen";"1x1"
"$030EE";"Messagenummer ATF Defektbits";"1x1"
"$030ED";"Normierwert Schalter";"1x1"
"$030F0";"Anzeigenummer Abgleich ATFs in dez.";"1x1"
"$030F2";"Messagenummer ATF Abgleich";"1x1"
"$030F1";"Normierwert";"1x1"
"$030F4";"Anzeigenummer Schalterstellungen";"1x1"
"$030F6";"Messagenummer FGG,GRA Status";"1x1"
"$030F5";"Normierwert";"1x1"
"$030F8";"Anzeigenummer Messwert 47";"1x1"
"$030FA";"Messagenummer Messwert 47";"1x1"
"$030F9";"Normierwert Messwert 47";"1x1"
"$030FC";"Anzeigenummer Messwert 48";"1x1"
"$030FE";"Messagenummer Messwert 48";"1x1"
"$030FD";"Normierwert Messwert 48";"1x1"
"$03100";"Anzeigenummer Messwert 49";"1x1"
"$03102";"Messagenummer Messwert 49";"1x1"
"$03101";"Normierwert Messwert 49";"1x1"
"$03104";"Anzeigenummer Messwert 50";"1x1"
"$03106";"Messagenummer Messwert 50";"1x1"
"$03105";"Normierwert Messwert 50";"1x1"
"$03108";"Anzeigenummer Messwert 51";"1x1"
"$0310A";"Messagenummer Messwert 51";"1x1"
"$03109";"Normierwert Messwert 51";"1x1"
"$0310C";"Anzeigenummer Messwert 52";"1x1"
"$0310E";"Messagenummer Messwert 52";"1x1"
"$0310D";"Normierwert Messwert 52";"1x1"
"$03110";"Anzeigenummer Messwert 53";"1x1"
"$03112";"Messagenummer Messwert 53";"1x1"
"$03111";"Normierwert Messwert 53";"1x1"
"$03114";"Anzeigenummer Messwert 54";"1x1"
"$03116";"Messagenummer Messwert 54";"1x1"
"$03115";"Normierwert Messwert 54";"1x1"
"$03118";"Anzeigenummer Messwert 55";"1x1"
"$0311A";"Messagenummer Messwert 55";"1x1"
"$03119";"Normierwert Messwert 55";"1x1"
"$0311C";"Anzeigenummer Messwert 56";"1x1"
"$0311E";"Messagenummer Messwert 56";"1x1"
"$0311D";"Normierwert Messwert 56";"1x1"
"$03120";"Anzeigenummer Messwert 57";"1x1"
"$03122";"Messagenummer Messwert 57";"1x1"
"$03121";"Normierwert Messwert 57";"1x1"
"$03124";"Anzeigenummer Messwert 58";"1x1"
"$03126";"Messagenummer Messwert 58";"1x1"
"$03125";"Normierwert Messwert 58";"1x1"
"$03128";"Anzeigenummer Messwert 59";"1x1"
"$0312A";"Messagenummer Messwert 59";"1x1"
"$03129";"Normierwert Messwert 59";"1x1"
"$0312C";"Anzeigenummer Messwert 60";"1x1"
"$0312E";"Messagenummer Messwert 60";"1x1"
"$0312D";"Normierwert Messwert 60";"1x1"
"$02FD8";"Drehzahl";"1x1"
"$02FD9";"Einspritzmenge";"1x1"
"$02FDA";"U_ist";"1x1"
"$02FDB";"Wassertemperatur";"1x1"
"$02FDC";"Drehzahl";"1x1"
"$02FDD";"Pedalwertgeber";"1x1"
"$02FDE";"Schalterstellungen (Klima,Leergas, erh. LL)";"1x1"
"$02FDF";"Wassertemperatur";"1x1"
"$02FE0";"Drehzahl";"1x1"
"$02FE1";"ARF_Soll";"1x1"
"$02FE2";"ARF_Ist";"1x1"
"$02FE3";"Tastverhaeltnis ARF";"1x1"
"$02FE4";"Drehzahl";"1x1"
"$02FE5";"SB_Soll";"1x1"
"$02FE6";"SB_Ist";"1x1"
"$02FE7";"Tastverhaeltnis SB";"1x1"
"$02FE8";"Drehzahl";"1x1"
"$02FE9";"Startmenge";"1x1"
"$02FEA";"SB_Ist";"1x1"
"$02FEB";"Wassertemperatur";"1x1"
"$02FEC";"Geschwindigkeit";"1x1"
"$02FED";"Schalterstellungen (Bremse, red.Bre.,Kuppl.)";"1x1"
"$02FEE";"Schalterstellungen (FGR Schaltzustaende)";"1x1"
"$02FEF";"Schalterstellungen (FGR Status)";"1x1"
"$02FF0";"Krafstofftemperatur";"1x1"
"$02FF1";"Dummy";"1x1"
"$02FF2";"Saugrohrtemperatur";"1x1"
"$02FF3";"Wassertemperatur";"1x1"
"$02FF4";"Drehzahl";"1x1"
"$02FF5";"Fahrerwunsch";"1x1"
"$02FF6";"Drehmomentbegrenzung";"1x1"
"$02FF7";"Rauchbegrenzung";"1x1"
"$02FF8";"Drehzahl";"1x1"
"$02FF9";"Menge FGR";"1x1"
"$02FFA";"Menge AG4";"1x1"
"$02FFB";"U_Soll";"1x1"
"$02FFC";"Luftmenge";"1x1"
"$02FFD";"Atmosphaerendruck";"1x1"
"$02FFE";"Laderegelung Istwert";"1x1"
"$02FFF";"Pedalwertgeber";"1x1"
"$03000";"Drehzahl";"1x1"
"$03001";"Laderegelung Sollwert";"1x1"
"$03002";"Laderegelung Istwert";"1x1"
"$03003";"Tastverhaeltnis Laderegelung";"1x1"
"$03004";"Gluehstatus";"1x1"
"$03005";"Vorgluehzeit";"1x1"
"$03006";"Batteriespannung";"1x1"
"$03007";"Wassertemperatur";"1x1"
"$03008";"LRR Abweichung Zylinder 2";"1x1"
"$03009";"LRR Abweichung Zylinder 3";"1x1"
"$0300A";"LRR Abweichung Zylinder 4";"1x1"
"$0300B";"Dummy fuer LRR Abweichung Zylinder 5";"1x1"
"$0300C";"Dummy fuer LRR Abweichung Zylinder 6";"1x1"
"$0300D";"Dummy";"1x1"
"$0300E";"Dummy";"1x1"
"$0300F";"Dummy";"1x1"
"$03010";"Drehzahl";"1x1"
"$03011";"Einspritzmenge";"1x1"
"$03012";"Verbrauch";"1x1"
"$03013";"Fahrerwunsch";"1x1"
"$03014";"Generatorlast";"1x1"
"$03015";"Abschaltbedingung";"1x1"
"$03016";"Schaltausgang";"1x1"
"$03017";"Batteriespannung";"1x1"
"$03018";"Abgastemperatur 1";"1x1"
"$03019";"Abgastemperatur 2";"1x1"
"$0301A";"Defekt Bits";"1x1"
"$0301B";"ATF Abgleich";"1x1"
"$0301C";"Geschwindigkeit";"1x1"
"$0301D";"FGG,GRA Status";"1x1"
"$0301E";"Dummy";"1x1"
"$0301F";"Dummy";"1x1"
"$03020";"Messwert 1";"1x1"
"$03021";"Messwert 2";"1x1"
"$03022";"Messwert 3";"1x1"
"$03023";"Messwert 4";"1x1"
"$03024";"Messwert 1";"1x1"
"$03025";"Messwert 2";"1x1"
"$03026";"Messwert 3";"1x1"
"$03027";"Messwert 4";"1x1"
"$03028";"Messwert 1";"1x1"
"$03029";"Messwert 2";"1x1"
"$0302A";"Messwert 3";"1x1"
"$0302B";"Messwert 4";"1x1"
"$0302C";"Messwert 1";"1x1"
"$0302D";"Messwert 2";"1x1"
"$0302E";"Messwert 3";"1x1"
"$0302F";"Messwert 4";"1x1"
"$03030";"Messwert 1";"1x1"
"$03031";"Messwert 2";"1x1"
"$03032";"Messwert 3";"1x1"
"$03033";"Messwert 4";"1x1"
"$03034";"Messwert 1";"1x1"
"$03035";"Messwert 2";"1x1"
"$03036";"Messwert 3";"1x1"
"$03037";"Messwert 4";"1x1"
"$03038";"Messwert 1";"1x1"
"$03039";"Messwert 2";"1x1"
"$0303A";"Messwert 3";"1x1"
"$0303B";"Messwert 4";"1x1"
"$0314C";"Kundenspezifische Bytes - Checksum";"1x1"
"$0314A";"Kundenspezifisches Byte 1";"1x1"
"$0314B";"Kundenspezifisches Byte 2";"1x1"
"$03145";"Keybyte 1";"1x1"
"$03146";"Keybyte 2";"1x1"
"$03274";"Leerlaufdrehzahl Soll";"1x1"
"$03170";"maximale Zeit fuer Stellgliedtest";"1x1"
"$02E36";"McMess Blocklaenge in Bytes";"1x1"
"$02E3C";"McMess Massetastung Baudrate";"1x1"
"$02E3E";"McMess Massetastung Timeout";"1x1"
"$02E3A";"McMess Timeout Messmodus";"1x1"
"$02E38";"McMess Timeout Messmodus";"1x1"
"$03130";"Messagenummer Messwert 1";"1x1"
"$03132";"Messagenummer Messwert 2";"1x1"
"$03134";"Messagenummer Messwert 3";"1x1"
"$03136";"Messagenummer Messwert 4";"1x1"
"$03138";"Messagenummer Messwert 5";"1x1"
"$0313A";"Messagenummer Messwert 6";"1x1"
"$0313C";"Messagenummer Messwert 7";"1x1"
"$0313E";"Messagenummer Messwert 8";"1x1"
"$03140";"Messagenummer Messwert 9";"1x1"
"$03142";"Messagenummer Messwert 10";"1x1"
"$0328C";"Drehzahlschwelle 2";"1x1"
"$03286";"Drehzahlschwelle";"1x1"
"$0321A";"Passwort EEPROM";"1x1"
"$03220";"Passwort FGG Tachofrequenz 1";"1x1"
"$03222";"Passwort FGG Tachofrequenz 2";"1x1"
"$0321E";"Passwort FGR Sperrung";"1x1"
"$0321C";"Passwort FGR Freigabe";"1x1"
"$03272";"Spritzbeginn Tastverhaeltnis";"1x1"
"$0326E";"Spritzbeginn Soll";"1x1"
"$03144";"Steuergeraete - Adresse";"1x1"
"$03174";"Tastverhaeltnis Steller 01 Maximum";"1x1"
"$03176";"Taktzeit Steller 01";"1x1"
"$0317C";"Tastverhaeltnis Steller 02 Maximum";"1x1"
"$0317E";"Taktzeit Steller 02";"1x1"
"$03184";"Tastverhaeltnis Steller 03 Maximum";"1x1"
"$03186";"Taktzeit Steller 03";"1x1"
"$0318C";"Tastverhaeltnis Steller 04 Maximum";"1x1"
"$0318E";"Taktzeit Steller 04";"1x1"
"$03194";"Tastverhaeltnis Steller 05 Maximum";"1x1"
"$03196";"Taktzeit Steller 05";"1x1"
"$0319C";"Tastverhaeltnis Steller 06 Maximum";"1x1"
"$0319E";"Taktzeit Steller 06";"1x1"
"$031A4";"Tastverhaeltnis Steller 07 Maximum";"1x1"
"$031A6";"Taktzeit Steller 07";"1x1"
"$031AC";"Tastverhaeltnis Steller 08 Maximum";"1x1"
"$031AE";"Taktzeit Steller 08";"1x1"
"$031B4";"Tastverhaeltnis Steller 09";"1x1"
"$031B6";"Taktzeit Steller 09";"1x1"
"$031BC";"Tastverhaeltnis Steller 10";"1x1"
"$031BE";"Taktzeit Steller 10";"1x1"
"$031C4";"Tastverhaeltnis Steller 11";"1x1"
"$031C6";"Taktzeit Steller 11";"1x1"
"$031CC";"Tastverhaeltnis Steller 12";"1x1"
"$031CE";"Taktzeit Steller 12";"1x1"
"$031D4";"Tastverhaeltnis Steller 13";"1x1"
"$031D6";"Taktzeit Steller 13";"1x1"
"$031DC";"Tastverhaeltnis Steller 14";"1x1"
"$031DE";"Taktzeit Steller 14";"1x1"
"$031E4";"Tastverhaeltnis Steller 15";"1x1"
"$031E6";"Taktzeit Steller 15";"1x1"
"$031EC";"Tastverhaeltnis Steller 16";"1x1"
"$031EE";"Taktzeit Steller 16";"1x1"
"$031F4";"Tastverhaeltnis Steller 17";"1x1"
"$031F6";"Taktzeit Steller 17";"1x1"
"$031FC";"Tastverhaeltnis Steller 18";"1x1"
"$031FE";"Taktzeit Steller 18";"1x1"
"$03204";"Tastverhaeltnis Steller 19";"1x1"
"$03206";"Taktzeit Steller 19";"1x1"
"$0320C";"Tastverhaeltnis Steller 20";"1x1"
"$0320E";"Taktzeit Steller 20";"1x1"
"$03214";"Tastverhaeltnis Steller 21";"1x1"
"$03216";"Taktzeit Steller 21";"1x1"
"$03172";"Spritzversteller Messagenummer";"1x1"
"$0317A";"ARF-Steller Messagenummer";"1x1"
"$03182";"Kompressorabschaltung Messagenummer";"1x1"
"$0318A";"ELAB Messagenummer";"1x1"
"$03192";"Ladersteller Messagenummer";"1x1"
"$0319A";"Gluehhauptrelais Messagenummer";"1x1"
"$031A2";"Vorgluehlampe Messagenummer";"1x1"
"$031AA";"Gluehhilfsrelais Messagenummer";"1x1"
"$031B2";"Messagenummer";"1x1"
"$031BA";"Messagenummer";"1x1"
"$031C2";"Messagenummer";"1x1"
"$031CA";"Messagenummer";"1x1"
"$031D2";"Messagenummer";"1x1"
"$031DA";"Messagenummer";"1x1"
"$031E2";"Messagenummer";"1x1"
"$031EA";"Messagenummer";"1x1"
"$031F2";"Messagenummer";"1x1"
"$031FA";"Messagenummer";"1x1"
"$03202";"Messagenummer";"1x1"
"$0320A";"Messagenummer";"1x1"
"$03212";"Messagenummer";"1x1"
"$02F82";"Offset fuer CAN  Umrechnung ATF";"1x1"
"$02FA6";"Offset fuer CAN  Kraftstofftemperatur";"1x1"
"$02F76";"Offset fuer CAN  Umrechnung Last";"1x1"
"$02F9A";"Offset fuer CAN  Lufttemperatur";"1x1"
"$02F5E";"Offset fuer CAN  Umrechnung Differenzmengen";"1x1"
"$02FD6";"Offset fuer CAN KAT Temperatur";"1x1"
"$02F46";"Offset fuer CAN  Umrechnung Spannungen analog";"1x1"
"$02F52";"Offset fuer CAN  Umrechnung Spannungen digital";"1x1"
"$02F6A";"Offset fuer CAN  Umrechnung Verbrauch";"1x1"
"$02F8E";"Offset fuer CAN  Wassertemperatur";"1x1"
"$02E9E";"Offset fuer CAN  Umrechnung 1 zu 1";"1x1"
"$02F22";"Offset fuer CAN  Umrechnung Beschleunigung";"1x1"
"$02ECE";"Offset fuer CAN  Umrechnung Druecke";"1x1"
"$02EF2";"Offset fuer CAN  Umrechnung Endstufenvorgaben";"1x1"
"$02F2E";"Offset fuer CAN  Umrechnung Stroeme";"1x1"
"$02F0A";"Offset fuer CAN  Umrechnung Luftmasse";"1x1"
"$02EDA";"Offset fuer CAN  Umrechnung Mengen";"1x1"
"$02EB6";"Offset fuer CAN  Umrechnung Drehzahlen";"1x1"
"$02EFE";"Offset fuer CAN  Umrechnung Pedalwert";"1x1"
"$02EC2";"Offset fuer CAN  Umrechnung Temperaturen";"1x1"
"$02EE6";"Offset fuer CAN  Umrechnung Geschwindigkeiten";"1x1"
"$02F16";"Offset fuer CAN  Umrechnung Winkel";"1x1"
"$02F3A";"Offset fuer CAN  Umrechnung Zeit";"1x1"
"$02EAA";"Offset fuer CAN  Umrechnung high Byte";"1x1"
"$02FCA";"Offset fuer CAN Atmosphaerendruck";"1x1"
"$02FBE";"Offset fuer CAN Luftmasse unnorm.";"1x1"
"$02FB2";"Offset fuer CAN Winkel unnorm.";"1x1"
"$02F80";"Steigung fuer CAN  Umrechnung ATF";"1x1"
"$02FA4";"Steigung fuer CAN  Kraftstofftemperatur";"1x1"
"$02F74";"Steigung fuer CAN  Umrechnung Last";"1x1"
"$02F98";"Steigung fuer CAN  Lufttemperatur";"1x1"
"$02F5C";"Steigung fuer CAN  Umrechnung Differenzmengen";"1x1"
"$02FD4";"Steigung fuer CAN  KAT Temperatur";"1x1"
"$02F44";"Steigung fuer CAN  Umrechnung Spannungen analog";"1x1"
"$02F50";"Steigung fuer CAN  Umrechnung Spannungen digital";"1x1"
"$02F68";"Steigung fuer CAN  Umrechnung Verbrauch";"1x1"
"$02F8C";"Steigung fuer CAN  Wassertemperatur";"1x1"
"$02E9C";"Steigung fuer CAN  Umrechnung 1 zu 1";"1x1"
"$02F20";"Steigung fuer CAN  Umrechnung Beschleunigung";"1x1"
"$02ECC";"Steigung fuer CAN  Umrechnung Druecke";"1x1"
"$02EF0";"Steigung fuer CAN  Umrechnung Endstufenvorgaben";"1x1"
"$02F2C";"Steigung fuer CAN  Umrechnung Stroeme";"1x1"
"$02F08";"Steigung fuer CAN  Umrechnung Luftmasse";"1x1"
"$02ED8";"Steigung fuer CAN  Umrechnung Mengen";"1x1"
"$02EB4";"Steigung fuer CAN  Umrechnung Drehzahlen";"1x1"
"$02EFC";"Steigung fuer CAN  Umrechnung Pedalwert";"1x1"
"$02EC0";"Steigung fuer CAN  Umrechnung Temperaturen";"1x1"
"$02EE4";"Steigung fuer CAN  Umrechnung Geschwindigkeiten";"1x1"
"$02F14";"Steigung fuer CAN  Umrechnung Winkel";"1x1"
"$02F38";"Steigung fuer CAN  Umrechnung Zeit";"1x1"
"$02EA8";"Steigung fuer CAN  Umrechnung high Byte";"1x1"
"$02FC8";"Steigung fuer CAN Atmosphaerendruck";"1x1"
"$02FBC";"Steigung fuer CAN Luftmasse unnorm.";"1x1"
"$02FB0";"Steigung fuer CAN Winkel unnorm.";"1x1"
"$02F7E";"Offset fuer Diagnose  Umrechnung ATF";"1x1"
"$02FA2";"Offset fuer Diagnose  Kraftstofftemperatur";"1x1"
"$02F72";"Offset fuer Diagnose  Umrechnung Last";"1x1"
"$02F96";"Offset fuer Diagnose  Lufttemperatur";"1x1"
"$02F5A";"Offset fuer Diagnose  Umrechnung Differenzmengen";"1x1"
"$02FD2";"Offset fuer KAT Temperatur";"1x1"
"$02F42";"Offset fuer Diagnose  Umrechnung Spannungen analog";"1x1"
"$02F4E";"Offset fuer Diagnose  Umrechnung Spannungen digital";"1x1"
"$02F66";"Offset fuer Diagnose  Umrechnung Verbrauch";"1x1"
"$02F8A";"Offset fuer Diagnose  Wassertemperatur";"1x1"
"$02E9A";"Offset fuer Diagnose  Umrechnung 1 zu 1";"1x1"
"$02F1E";"Offset fuer Diagnose  Umrechnung Beschleunigung";"1x1"
"$02ECA";"Offset fuer Diagnose  Umrechnung Druecke";"1x1"
"$02EEE";"Offset fuer Diagnose  Umrechnung Endstufenvorgaben";"1x1"
"$02F2A";"Offset fuer Diagnose  Umrechnung Stroeme";"1x1"
"$02F06";"Offset fuer Diagnose  Umrechnung Luftmasse";"1x1"
"$02ED6";"Offset fuer Diagnose  Umrechnung Mengen";"1x1"
"$02EB2";"Offset fuer Diagnose  Umrechnung Drehzahlen";"1x1"
"$02EFA";"Offset fuer Diagnose  Umrechnung Pedalwert";"1x1"
"$02EBE";"Offset fuer Diagnose  Umrechnung Temperaturen";"1x1"
"$02EE2";"Offset fuer Diagnose  Umrechnung Geschwindigkeiten";"1x1"
"$02F12";"Offset fuer Diagnose  Umrechnung Winkel";"1x1"
"$02F36";"Offset fuer Diagnose  Umrechnung Zeit";"1x1"
"$02EA6";"Offset fuer Diagnose  Umrechnung high Byte";"1x1"
"$02FC6";"Offset fuer Atmosphaerendruck";"1x1"
"$02FBA";"Offset fuer Diagnose Luftmasse unnorm.";"1x1"
"$02FAE";"Offset fuer Diagnose Winkel unnorm.";"1x1"
"$02F7C";"Steigung fuer Diagnose  Umrechnung ATF";"1x1"
"$02FA0";"Steigung fuer Diagnose  Kraftstofftemperatur";"1x1"
"$02F70";"Steigung fuer Diagnose  Umrechnung Last";"1x1"
"$02F94";"Steigung fuer Diagnose  Lufttemperatur";"1x1"
"$02F58";"Steigung fuer Diagnose  Umrechnung Differenzmengen";"1x1"
"$02FD0";"Steigung fuer Diagnose KAT Temperatur";"1x1"
"$02F40";"Steigung fuer Diagnose  Umrechnung Spannungen analog";"1x1"
"$02F4C";"Steigung fuer Diagnose  Umrechnung Spannungen digital";"1x1"
"$02F64";"Steigung fuer Diagnose  Umrechnung Verbrauch";"1x1"
"$02F88";"Steigung fuer Diagnose  Wassertemperatur";"1x1"
"$02E98";"Steigung fuer Diagnose  Umrechnung 1 zu 1";"1x1"
"$02F1C";"Steigung fuer Diagnose  Umrechnung Beschleunigung";"1x1"
"$02EC8";"Steigung fuer Diagnose  Umrechnung Druecke";"1x1"
"$02EEC";"Steigung fuer Diagnose  Umrechnung Endstufenvorgaben";"1x1"
"$02F28";"Steigung fuer Diagnose  Umrechnung Stroeme";"1x1"
"$02F04";"Steigung fuer Diagnose  Umrechnung Luftmasse";"1x1"
"$02ED4";"Steigung fuer Diagnose  Umrechnung Mengen";"1x1"
"$02EB0";"Steigung fuer Diagnose  Umrechnung Drehzahlen";"1x1"
"$02EF8";"Steigung fuer Diagnose  Umrechnung Pedalwert";"1x1"
"$02EBC";"Steigung fuer Diagnose  Umrechnung Temperaturen";"1x1"
"$02EE0";"Steigung fuer Diagnose  Umrechnung Geschwindigkeiten";"1x1"
"$02F10";"Steigung fuer Diagnose  Umrechnung Winkel";"1x1"
"$02F34";"Steigung fuer Diagnose  Umrechnung Zeit";"1x1"
"$02EA4";"Steigung fuer Diagnose  Umrechnung high Byte";"1x1"
"$02FC4";"Steigung fuer Diagnose Atmosphaerendruck";"1x1"
"$02FB8";"Steigung fuer Diagnose Luftmasse unnorm.";"1x1"
"$02FAC";"Steigung fuer Diagnose Winkel unnorm.";"1x1"
"$02F7A";"Offset fuer Fehlerspeicherung  Umrechnung ATF";"1x1"
"$02F9E";"Offset fuer Fehlerspeicherung  Kraftstofftemperatur";"1x1"
"$02F6E";"Offset fuer Fehlerspeicherung  Umrechnung Last";"1x1"
"$02F92";"Offset fuer Fehlerspeicherung  Lufttemperatur";"1x1"
"$02F56";"Offset fuer Fehlerspeicherung  Umrechnung Differenzmengen";"1x1"
"$02FCE";"Offset fuer Fehlerspeicherung KAT Temperatur";"1x1"
"$02F3E";"Offset fuer Fehlerspeicherung  Umrechnung Spannungen analog";"1x1"
"$02F4A";"Offset fuer Fehlerspeicherung  Umrechnung Spannungen digital";"1x1"
"$02F62";"Offset fuer Fehlerspeicherung  Umrechnung Verbrauch";"1x1"
"$02F86";"Offset fuer Fehlerspeicherung  Wassertemperatur";"1x1"
"$02E96";"Offset fuer Fehlerspeicherung  Umrechnung 1 zu 1";"1x1"
"$02F1A";"Offset fuer Fehlerspeicherung  Umrechnung Beschleunigung";"1x1"
"$02EC6";"Offset fuer Fehlerspeicherung  Umrechnung Druecke";"1x1"
"$02EEA";"Offset fuer Fehlerspeicherung  Umrechnung Endstufenvorgaben";"1x1"
"$02F26";"Offset fuer Fehlerspeicherung  Umrechnung Stroeme";"1x1"
"$02F02";"Offset fuer Fehlerspeicherung  Umrechnung Luftmasse";"1x1"
"$02ED2";"Offset fuer Fehlerspeicherung  Umrechnung Mengen";"1x1"
"$02EAE";"Offset fuer Fehlerspeicherung  Umrechnung Drehzahlen";"1x1"
"$02EF6";"Offset fuer Fehlerspeicherung  Umrechnung Pedalwert";"1x1"
"$02EBA";"Offset fuer Fehlerspeicherung  Umrechnung Temperaturen";"1x1"
"$02EDE";"Offset fuer Fehlerspeicherung  Umrechnung Geschwindigkeiten";"1x1"
"$02F0E";"Offset fuer Fehlerspeicherung  Umrechnung Winkel";"1x1"
"$02F32";"Offset fuer Fehlerspeicherung  Umrechnung Zeit";"1x1"
"$02EA2";"Offset fuer Fehlerspeicherung  Umrechnung high Byte";"1x1"
"$02FC2";"Offset fuer Fehlerspeicherung Atmosphaerendruck";"1x1"
"$02FB6";"Offset fuer Fehlerspeicherung Luftmasse unnorm.";"1x1"
"$02FAA";"Offset fuer Fehlerspeicherung Winkel unnorm.";"1x1"
"$02F78";"Steigung fuer Fehlerspeicherung  Umrechnung ATF";"1x1"
